misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
2000,960480,196,-5.95865288,1.3845913529396057,0.0008369613438844681,5.896352684497833
2020,970080,196,-2.4122744499999995,1.384936761856079,-0.005298145487904549,10.281021118164062
2040,979680,195,-3.0532063600000003,1.383642327785492,0.00040449947118759155,5.237507373094559
2060,989280,195,-4.036141259999999,1.3835170984268188,-0.004426646656065713,1.1823997735977172
2080,998880,195,-1.66684981,1.3825952410697937,0.0028337277472019196,9.155862617492676
2100,1008480,195,0.33822066,1.3814558267593384,-0.0024517271667718887,1.9073599517345428
2120,1018080,195,-3.60159217,1.3805268168449403,-0.0026815317571163176,6.21685094833374
2140,1027680,195,-0.27534569999999997,1.3801751971244811,-0.0019781749695539476,2.063160800933838
2160,1037280,195,-2.40176314,1.3789682745933534,-0.005920061748474837,2.2552897930145264
2180,1046880,195,-2.6611130000000007,1.3773759841918944,-0.00398614164441824,3.480358949303627
2200,1056480,195,-3.5013785400000006,1.3779377579689025,-0.0006396926939487458,6.138604021072387
2220,1066080,195,-0.9183891200000002,1.3774742007255554,-0.0029462299775332213,9.961347770690917
2240,1075680,196,0.7142056600000004,1.377728009223938,-0.0028222255408763886,8.583110505342484
2260,1085280,196,0.22119046000000003,1.3776768803596497,-0.0016627157106995582,7.859978723526001
2280,1094880,196,-3.3476197400000003,1.3760390162467957,-0.003832118958234787,1.8260221302509307
2300,1104480,196,-2.81785459,1.374735677242279,-0.004019428044557571,0.9339632496237755
2320,1114080,196,-1.5328544900000003,1.3740431308746337,0.004381467122584581,3.456427264213562
2340,1123680,196,-0.49057751000000005,1.3722262978553772,0.0032422397285699843,6.882088476419449
2360,1133280,196,-1.9840026899999998,1.3711484909057616,0.012010063230991363,13.699007654190064
2380,1142880,196,-3.6515281400000004,1.3712597131729125,0.011289001815021038,7.398369824886322
2400,1152480,196,-1.68832153,1.3702774405479432,0.01964226961135864,7.535726416110992
2420,1162080,196,-1.8758312300000002,1.3698161721229554,-0.0036624804139137267,3.3135853886604307
2440,1171680,196,-1.5910833199999999,1.3693770051002503,-0.0017387324944138527,1.1635422497987746
2460,1181280,196,-1.0540305600000004,1.368031370639801,0.0021124571561813355,6.374427461624146
2480,1190880,196,1.2423850699999996,1.3677937865257264,0.003504413564223796,4.02876900434494
2500,1200480,196,-3.2092947500000006,1.3662278294563293,-0.003903951309621334,7.057647180557251
2520,1210080,196,-3.9741899999999997,1.3660655736923217,0.0015697066439315677,3.1171932101249693
2540,1219680,196,-1.6196172600000003,1.3658448219299317,-0.0021424276288598775,4.417846632003784
2560,1229280,196,-1.16509238,1.364908254146576,0.002217298373579979,3.788431632518768
2580,1238880,196,0.3508354699999998,1.3635239362716676,-0.0016509892418980598,2.4807579576969148
2600,1248480,196,4.50683206,1.362960422039032,0.022409367188811303,4.522693181037903
2620,1258080,196,2.4933808,1.3624659299850463,-0.00639444999396801,15.45426540374756
2640,1267680,196,0.08746829999999985,1.3619667053222657,-0.0032341383397579194,9.924437654018401
2660,1277280,196,-2.10800664,1.3609090209007264,-0.001027780957520008,4.588141131401062
2680,1286880,196,0.15815927000000027,1.360290253162384,-0.005221562460064888,6.178185534477234
2700,1296480,196,2.6116671800000004,1.3607126235961915,-0.006372713297605514,5.022186517715454
2720,1306080,196,2.5092616100000003,1.3610763788223266,-0.00415440765209496,2.3399069219827653
2740,1315680,196,-1.8477671400000002,1.3598515152931214,-0.0010764234437374398,11.302110600471497
2760,1325280,196,-0.7437335800000006,1.359017252922058,-0.010519652580842375,2.869287446141243
2780,1334880,196,3.5077415899999993,1.3585521697998046,-0.0008999505385872908,6.324790728092194
2800,1344480,196,0.6018277299999997,1.357471227645874,-0.0010462477803230286,3.0378512024879454
